,0
0,-12.03694488888889
1,-6.425833777777779
2,-9.807879111111106
3,15.969898666666671
4,9.76331711111111
5,12.25700533333333
6,5.209963
7,-9.23448144444444
8,3.4608908888888905
9,4.932965555555558
10,-9.872442444444442
11,9.932965555555558
12,10.06327177777778
13,25.06327177777778
14,9.820849555555556
15,10.329900555555554
16,12.95790633333334
17,9.587399222222224
18,-20.47307555555556
19,4.872104444444446
20,-4.477991666666682
21,7.12552044444444
22,1.6255204444444509
23,7.529805111111113
24,1.953611555555554
25,-4.105057333333334
26,1.412310555555555
27,0.8317375888888927
28,-11.48727155555556
29,-0.6374443333333311
30,12.720626477777778
31,-6.709493777777778
32,-7.915222111111111
33,-1.5810171666666673
34,0.7804754444444377
35,-2.04989322222222
36,6.771245633333332
37,13.811049333333331
38,13.194345444444442
39,1.4934678555555536
40,-10.30006177777778
41,-2.63898788888889
42,9.126570444444447
43,2.4125939999999986
44,12.336778333333339
45,-2.760465999999999
46,-0.5407215555555602
47,6.266253000000001
48,4.036124999999998
49,-0.765072
50,-0.5749509999999987
51,-2.0634300000000003
52,-6.617485000000002
53,28.21725988888889
54,-0.46262422222222455
55,-10.380198888888884
56,0.44903888888888943
57,-12.846473333333343
58,11.493742777777776
59,-23.78556533333333
60,-11.092723333333332
61,-5.092525555555554
62,13.582087777777787
63,2.793414444444437
64,9.936357777777786
65,-10.703636666666654
66,5.915421111111115
67,-15.262141111111106
68,-4.0636422222221995
69,-0.6481237777777693
70,10.282664888888888
71,2.7746904444444027
72,11.999223333333347
73,2.929510666666671
74,1.660231888888891
75,-0.8781588888888905
76,6.1517328888888905
77,6.938009666666673
78,3.5662855555555595
79,-3.8042694444444436
80,-7.415380555555558
81,2.1253114777777786
82,-3.523822777777781
83,10.200821666666672
84,5.716733999999999
85,1.991243555555549
86,-7.506830444444439
87,7.065202333333339
88,-8.150054999999998
89,-1.8957193333333393
90,-13.10146433333334
91,2.9610561111111124
92,3.9758596111111113
93,-4.431679777777777
94,-4.465824111111111
95,6.623003666666671
96,10.399221111111114
97,9.281869222222223
98,-7.376996333333331
99,-6.045223333333329
100,-4.384797444444441
101,4.195680666666664
102,-1.1887100000000004
103,-8.02126911111111
104,15.12004811111111
105,9.405193333333333
106,8.678116777777781
107,-3.7688407777777773
108,-7.361473333333333
109,-1.3496609999999976
110,9.294411
111,4.157255666666666
112,3.350672888888889
113,3.904239333333331
114,-2.2401079999999993
115,7.70862555555556
116,-1.6513162222222206
117,-5.573441333333328
118,-2.891374444444452
119,19.16179463333333
120,-5.678838777777779
121,-13.915681333333328
122,3.0944644444444407
123,-5.59144222222222
124,-4.702553333333327
125,5.89785222222222
126,-9.879925555555545
127,1.7726588888888912
128,7.556896000000002
129,-14.466571111111108
130,-2.124127333333327
131,-1.1210859999999983
132,2.3749579999999995
133,5.152735777777778
134,-2.152693333333332
135,-1.8315811111111202
136,0.16025477777778008
137,-1.9274488888888897
138,1.2005677777777777
139,0.5353172222222184
140,1.6870422222222246
141,0.3523615555555537
142,1.4401011111111046
143,-0.5757938888888958
144,-8.86851333333334
145,-6.314305111111111
146,7.551212222222219
147,10.29073977777778
148,10.751974444444443
149,12.903750000000002
150,2.6633033333333316
151,1.6237681111111044
152,-17.583872666666693
153,34.14960000000001
154,3.039694888888892
155,8.794259444444442
156,8.781980444444443
157,10.33485666666666
158,-9.18252733333334
159,-2.3168516666666576
160,-2.8846862222222214
161,-12.442921111111112
162,-3.148490333333328
163,3.826899000000001
164,-4.860860222222222
165,7.843785111111114
166,11.425489777777779
167,2.942045555555559
168,11.848752444444445
169,9.881417111111112
170,-6.352288
171,-9.05795444444444
172,-4.20680311111111
173,7.159194888888891
174,-19.64274877777778
175,1.4720845555555613
176,-1.540550666666661
177,-0.8585131111111117
178,3.159499999999994
179,2.0586740000000034
180,11.366280000000003
181,2.725834214587195
182,-0.4897200000000055
183,-6.6649932462221955
184,5.08382117112879
185,4.59955597476614
186,3.708176796772186
187,2.6203293356098385
188,10.5795083380239
189,-4.855987571058108
190,-21.7069195457058
191,-3.9279675710581046
192,2.3649903488630173
193,1.3409544621755316
194,-8.757155053731694
195,1.7195815765319082
196,-5.091456992142994
197,-10.387700128413584
198,7.980266533005789
199,9.437222590590554
200,-7.015065730337405
201,-2.129798
202,15.653380365555561
203,3.391748077777779
204,11.00244111111111
205,-4.83047414444445
206,0.6135522222222196
207,-0.3035206111111144
208,8.035166114444444
209,9.677477111111111
210,-2.4336339999999996
211,11.448016
212,-5.545692555555558
213,-1.157811444444441
214,8.164541999999999
215,-8.5579255
216,6.9960358
217,0.16507500000000164
218,5.992754999999999
219,-0.7059820000000006
220,1.3262280000000004
221,-4.410129999999999
222,-5.0389649999999975
223,5.838417000000003
224,1.4739169999999966
225,2.297437000000002
226,0.2473499999999973
227,-5.461123999999998
228,-1.201787000000003
229,-7.608621999999997
230,-2.5391850000000034
231,-0.7308599999999998
232,0.16596600000000006
233,1.8837800000000007
234,3.347633000000002
235,2.6158199999999994
236,18.791512400000002
237,-3.9020397000000004
238,5.597199333333329
239,-8.616178444444444
240,-0.315736666666659
241,-3.549768444444446
242,-1.686445555555558
243,7.630194222222222
244,-7.91554577777778
245,1.1515155555555552
246,-2.7326375555555558
247,-3.794848888888893
248,-11.329701111111106
249,-5.8748666666666765
250,16.549670000000006
251,-26.17746333333332
252,5.602093333333329
253,7.848566111111111
254,-2.452932555555556
255,-0.9059417777777803
256,3.317183888888888
257,7.026345222222222
258,-9.82378822222222
259,0.03997666666665367
260,4.104205999999998
261,3.695965000000001
262,10.021723666666674
263,-2.6910377777777796
264,-8.849667111111117
265,-9.934388333333331
266,-6.292408111111108
267,4.661538222222227
268,-3.0273428888888887
269,-1.3450100000000091
270,4.425659277777779
271,0.3056161111111102
272,5.427888222222222
273,10.201021611111111
274,8.367758622222222
275,-11.023224555555561
276,7.211999222222222
277,16.043852111111107
278,7.337202222222221
279,-4.759635444444438
280,-1.6020795555555587
281,12.738717888888887
282,-1.865261888888888
283,-9.332299222222218
284,-26.64328022222223
285,-7.62253444444444
286,8.615784444444444
287,-9.304275555555563
288,7.61732111111111
289,-25.7100644444444
290,14.452253333333331
291,-16.175105555555604
292,-7.7435071111111
293,-0.9836972222222116
294,-3.6509066666666428
295,6.602914111111112
